osm_id,street_type,max_speed,start_time,end_time,number_of_records,number_of_drivers,average_speed,season,daylight,is_weekend,day_type,geometry
558274771,primary,,2017-12-23 22:00:00,2017-12-23 22:30:00,0,0,,winter,DARK,true,Sat,0102000020110F00000A0000006B695D4A53F52F41A9C6CA9C210D5B41DA1448F925F62F41B6C1FCC13D0D5B418A4BDCC42DF82F411D646AD1830D5B41E1A32F3648FB2F4186C706F8EE0D5B41E373C5929EFB2F4193B8B3FFFA0D5B41614669EF70FD2F41E40BFA7D370E5B41A6C24F7ED6FE2F41A59E7138600E5B418DD66E14E1003041B9711EEEAC0E5B415409CADFEF003041A34D4DD0AF0E5B410595F1C1FE00304158D27CB8B20E5B41
295742846,motorway,100,2017-11-13 18:00:00,2017-11-13 18:30:00,19,11,77.94736842105264,autumn,Dark,false,Mon,0102000020110F0000100000000813DD9EE1793041022175093487594161692FA1337A304111A0276442875941E4DD0735AA7A3041E3946C3A5B8759412314373C127B3041B4D2E42974875941BA3B62535A7B304124519AE08587594120224653A17B3041C87E012C978759415B6E10BCDB7B30412C068408A38759412E65FA77177C30418FE0AED0AD87594107F77B7C447C304177D006D5B4875941BEE4CCFAF87C30417E52A919D287594136BE1F0B1B7D30418602806FD7875941864D3F29427D3041265BA958DD875941262F8F2E537D304165A66C1AE08759414936EA719E7D3041C6D98283EC875941AFEC63CE3B7E3041D8C7D2E504885941F44FD022817E3041BF8B791910885941
379745598,motorway,none,2017-08-17 23:30:00,2017-08-18 00:00:00,9,4,87.8888888888889,summer,Dark,false,Thu,0102000020110F000006000000C79D4F3C318D2B410D2C7363C8565A41C47A0554868D2B41A8AF61C059565A410CBA14DA568E2B41678BDE7683555A417C711E23FB8E2B4123628C04E9545A41E392D7E97C8F2B418FF5521771545A412AB8CA83898F2B4127176B7264545A41
60209776,primary,40,2017-09-03 17:30:00,2017-09-03 18:00:00,2,1,40.0,autumn,Daylight,true,Sun,0102000020110F000019000000D303F0A5115E30419B8304C5C1FA5A41A853C40F015E3041DC114B04C7FA5A417905E69FCF5D30415855A631D2FA5A41DB39A899C25D3041DCB63CE9D4FA5A414EE0873AA85D30412D132D69DAFA5A414A2705FE825D30414DF7A663E2FA5A41E493AB964B5D3041BF1760ACECFA5A411AB463C61A5D30411CA682DEF1FA5A412E51A44AE85C304102AAAFA4F5FA5A419753FA5ED75C304148C20175F6FA5A417132D0D9B45C3041CD7A071EF8FA5A41F12D6CB1545C304111A45209FCFA5A4199FB64B8DA5B3041A4869EF900FB5A41135F84D8B85B30417614424502FB5A41C1D4221E925B3041E404BFD203FB5A413F04BCE8695B304102019A6E05FB5A41DE749661375B3041AAD9D07307FB5A41F73CFAC2DF5A304161AB8FF40AFB5A41287DC91B825A3041352C11360FFB5A41CD07EA73585A30418622956711FB5A41EBFAE74F0D5A3041940864D515FB5A41F9AC2184095A3041DA84D81416FB5A416B0AF353E059304124FFCBE618FB5A415428EAA3A5593041646B72EC1CFB5A41580C192074593041EBB0775020FB5A41
270398472,motorway,none,2017-08-23 01:00:00,2017-08-23 01:30:00,28,15,85.71428571428571,summer,Dark,false,Wed,0102000020110F000005000000F6949722E6193241679D921396275A41CF8E4EF2D21B3241950C1A1491275A416FB9570FD71F3241F337612683275A413B76077ADE213241EAEB19077D275A417B09121B80253241BB301E0E70275A41
331851089,motorway,none,2017-10-22 00:00:00,2017-10-22 00:30:00,28,2,104.82142857142861,autumn,Dark,true,Sun,0102000020110F00003900000079C1B640F4393041B81348E702895A414697359F373930414DF954E12A895A41AA40DDBD5438304164784A0C5C895A415887782CD83630418038399CAF895A4172553CA324363041FAACFA5AD7895A4116DAAF3B6A353041308B46DAFF895A412579A557A53430412FAF3F692A8A5A416D7542DAEC3330415F4B1EE4508A5A4171056FFF4C33304128DC81FA718A5A4152915B7291323041773A5E3F978A5A4127C0B2B9EB313041E63D0AA5B78A5A41AE47ACAE7B31304152F1CA1CCD8A5A41EAAEF9CFCD3030419C7FD990ED8A5A41BD160C6E6030304104574262018B5A4196E3158FDB2F3041EE7998D4198B5A411E2D1F2C012F3041B594A943408B5A41808972D46D2E30416B86C85D598B5A4106848428122E30419B646103698B5A41F41A6B8AC12D304105260C76768B5A4138F34566FF2C30411A32A511968B5A41A586405EAD2C304131EEC531A38B5A4185E78091482C30412B8A6E18B38B5A415576822CB12B304136897C86CA8B5A41D0636E5C4B2B30417A582E04DA8B5A415E3D6866EF2A3041804090CFE78B5A4141F1A9CFCB2A30419DD03A2CED8B5A41D02B677C532A30410D1B7491FE8B5A4157790369072A304150E6927D098C5A4181FC9242B129304105AC07EE158C5A41D0A278D61C293041C65E99BB2A8C5A410E18FF0143283041561E90ED488C5A4103890FB6F1273041DBB636F0538C5A4178AA0A9E6027304143EB6DF0668C5A417118775E112730416CBADE05718C5A4157D5336EC1263041AD5167DA7A8C5A410D1A91E208263041A101786C928C5A415BD6887578253041FB12A7F6A38C5A41E0D3B55A4C25304119FDBD41A98C5A41FD893B9DF52430410475ED8FB38C5A4169B9576190243041B1AC06AEBF8C5A418A3307BCD1233041C4EA607DD58C5A4104D5C9892D233041DB66B7ECE78C5A41772F80C8D422304140CE0DB2F18C5A4145C65A586D223041C6F38E14FD8C5A417BECFBFFAE213041EA863342118D5A419FCCA3FE05213041D613D2E7228D5A417B3546899F20304199A917772D8D5A41141BEEF8EE1F304183671B393F8D5A41F970B1435C1F3041B9A445124E8D5A41A6C4A7522E1F3041D3DF2E7D528D5A419DC6E54C6A1E304133B56473658D5A4187621375E81D30418A6C0644728D5A41FA2376CEE51C3041477BA91C8B8D5A4146729CC80F1C30413AECFD1E9F8D5A4161E817434C1B3041F44CF5A9B18D5A41BB9790AB331A30414575CC81CB8D5A410DA92C47B5193041B63CDF4ED78D5A41
121964172,motorway,none,2017-12-16 05:00:00,2017-12-16 05:30:00,14,6,84.64285714285714,winter,Dark,true,Sat,0102000020110F0000120000009101FEFC4CAE2F41C2DA0451C1CB5A417E357EE947AE2F413B9EB886C0CB5A419A5ECFE018AD2F413D8A1CF890CB5A41174685EE53AC2F41BECDE97C6FCB5A41A49B9B60AEAB2F4114CD0EE953CB5A417B87BB89CFAA2F419F3E72202DCB5A4150FAEBA006AA2F410A737F9B08CB5A410CA161BFE8A72F41BA8EFE35A2CA5A41F7EA2F63C9A62F41DFBB5EA36BCA5A41A546295A10A62F41670D311847CA5A41F6ED3902EEA42F414B7C78C50FCA5A418DD269B3DEA32F41FF073218E0C95A419FD53D032DA32F41C71CD996C2C95A419A667D0E57A22F4120C0C6CB9FC95A415559693964A12F4187C0BF2E7AC95A4124B711D592A02F41A819EFA05BC95A412DC02D0CDD9F2F4131D4021842C95A41F4A92D5CF09E2F410E5B046621C95A41
37055351,trunk,100,2017-08-12 18:00:00,2017-08-12 18:30:00,2,1,100.5,summer,Daylight,true,Sat,0102000020110F0000100000004C44DE8B36122D41DB3B9EC221F25A4175B4B2AFED102D417225BCD615F25A416037B34738102D4108CA40B910F25A41C8633DDD710F2D41AC39D81C0DF25A41B8D4E8B88B0E2D41D42FC12D0BF25A41B8436EC8110E2D41193528F30AF25A410C526670950D2D4129C64F000BF25A412611791EAF0C2D41B98954560CF25A414FA342235A0C2D41A5A6EA410DF25A41C2098F99040C2D4143A99DBA0EF25A41F70A6D790F0B2D41202E652F14F25A413190A58E950A2D4130D2573017F25A4188C0456D200A2D41B108BF7D1BF25A414EF57FC3E1082D415D6408C828F25A410B292A2D9C072D41B12B013039F25A413D3484D4A7062D416BF6F3EB46F25A41
333293282,motorway,none,2017-12-25 05:00:00,2017-12-25 05:30:00,1,1,123.0,winter,Dark,false,Mon,0102000020110F000005000000BC8B49CE4EA3304164360D5C85525A41ECA845DC77A33041F1C072E167525A4124F8B338B0A330418DCC3D953F525A4197C67132FCA330410FF053490B525A41F319204150A430413AF0E7E9D2515A41
34894613,motorway,signals,2017-11-11 20:30:00,2017-11-11 21:00:00,6,4,117.33333333333333,autumn,Dark,true,Sat,0102000020110F000009000000EE77AFA50BF62E415EC7C156C6175A41E46A4DC91FF72E41AB70AD12BB175A416F6F8D6746F82E412DB06FA4B1175A4153931949F4F82E41579022C2AD175A412955529BB7F92E41658C3D00AB175A4143FCC06907FB2E4160522913A9175A41F563618A5CFC2E41DA4B1864AC175A4117CEF84F17FD2E41B2488D46AF175A41CACF415DCDFD2E419A7A6DADB3175A41
46655372,primary,100,2017-11-19 14:30:00,2017-11-19 15:00:00,11,2,90.63636363636363,autumn,Daylight,true,Sun,0102000020110F000013000000323F32357E892A41170FCF7B467A5A41742B05A0BD882A41E3051A5E327A5A41C8361E6FF3862A41832D9B19027A5A410CA520ADA0842A41B79A50DBC2795A41BD40246C54842A41D2CB1ADFBA795A41BFE0027B14842A41CF24CA2DB4795A414718E221E07F2A41EF7DA14242795A4137655BF55B7C2A416FC5B84DE2785A41192CD084EE7A2A41A976D792BB785A4147A02533977A2A41D860B75DB2785A4139A4DC0C5F7A2A411F5C6D72AC785A4160953E52E0772A413811001869785A41309D41C4CF762A417EC6DB5A4C785A41B95E4B174F752A41EFA18D6423785A41986D1BD441722A41C5F7D223D1775A4124C72A4151702A412BA311739C775A41A310BE13D76C2A411FB8C1533F775A411055276E2A6B2A41AF26DD8A11775A4110A2B79CBC692A41255E93CDEA765A41
26213839,motorway,none,2017-12-02 19:30:00,2017-12-02 20:00:00,15,6,126.0,winter,Dark,true,Sat,0102000020110F00000D00000040671DD61E1E31415E0A1B84F8C95A41503F45E6C31D3141F5037CC598CA5A41EEFBD1239E1D31419D8A0A70DDCA5A410848191D901D314131C651AB06CB5A41DDA1694E801D314136083CFC2FCB5A4194813418741D3141392E98365ACB5A41145EBAE76D1D31411DEF457E84CB5A410F6BDAA26C1D3141F792FCCD93CB5A4172D756D26A1D3141BF2888D9ACCB5A4176B9E27B681D314103981EE0FFCB5A4172D756D26A1D314129743A192ACC5A41DD492152701D314197E64A9A40CC5A412DB2DAD58F1D31414747B935A0CC5A41
111659264,tertiary,,2017-11-15 00:30:00,2017-11-15 01:00:00,6,1,60.00000000000001,autumn,Dark,false,Wed,0102000020110F0000130000008C9AC5F6C2D42E41E4F5156B0B1C5B418BCCD26C3DD42E41E9B36147501C5B41C1B67339D2D32E41FC26C3C58E1C5B4185FC4ED583D32E41A2A07FA0BE1C5B418E85916144D32E412795A2450A1D5B415E8365B61FD32E41AB0859FC551D5B41FE9496FC0BD32E41E8A0C91B7F1D5B41BBDC73DA17D32E416CCFB7388F1D5B4119EAA546BED32E4172E3EFA15A1E5B416BF5586ACDD32E411679E3E9661E5B4185FAAB02B3D32E4197727A67E71E5B41B38C6342C1D32E41B9DD845D091F5B415A2825E087D42E41D1A661CFB41F5B418DBACA5AF9D42E415B7838BBDA1F5B41C3C21A63E0D52E415DC106B823205B41CB43D1A45DD62E41759EE04B4B205B41100AF11844D72E41660F62A66E205B41164E7C6BA2D82E41A069FAE09C205B41F605DA86DBD82E418AAEB91AAB205B41
4004458,motorway,120,2017-10-09 02:30:00,2017-10-09 03:00:00,15,14,93.60000000000001,autumn,Dark,false,Mon,0102000020110F00000300000093D298D8AB74304165EDC826E26B5A41393195327A74304167F4AFA1456C5A412FCEC9E4307430412EDCB6BEDB6C5A41
41125969,motorway,none,2017-12-07 10:30:00,2017-12-07 11:00:00,11,5,45.18181818181818,winter,Daylight,false,Thu,0102000020110F00000800000030D46760B2DE3041654189BFACA55A41ABFA8584B6DE30419EED6321AFA55A418BEF5B39FBDE304162F41220DCA55A416E0DB2F849DF3041AD7A25AC08A65A4146531B8D43E13041F9A1951A2CA75A41A88BE773F6E13041A3AAC6A192A75A41D31B1F98DBE330415B3E3A05A9A85A413F23214B2EE43041823040DCD7A85A41
620732443,motorway,none,2017-12-02 22:00:00,2017-12-02 22:30:00,0,0,,winter,Dark,true,Sat,0102000020110F000038000000F3B71762CB522D417DF6E41776D65A41925148F25D532D410B0CC8A546D65A41F31929D0C8532D41544FCE7420D65A4157B2409B00542D41737CCAEC0BD65A41256F56B12E542D414C2CB835FAD55A41424974A79C542D4156812752CBD55A41FA88D7FF01552D41B08BA3E39CD55A41D5A740A51A552D413E8C7A848FD55A412E279C1445552D412072EA1779D55A418D418FCC60552D413A15586168D55A416E696153B0552D41B62BDC9F38D55A4107E8D345DB552D410CBF7D6B1AD55A41362A1C7E09562D4147E9C4C2F5D45A41AF9F07F849562D41AEEE5E87B5D45A4189B798C95F562D419FA555379AD45A413859D2AA72562D41C6A67A7F7CD45A41BEBDF85489562D4185C1B0704BD45A4101E68FE293562D4129A004A72BD45A41D1B59C6696562D4115F7486A0ED45A4193B3E1EF97562D410A6FD766F1D35A4105F43F8A99562D412564EEA2CCD35A41233DE38F8D562D413115C5DF96D35A416D86213372562D41B3DC48123CD35A4174FC6C515E562D412B5BAFC809D35A413E70FDF84B562D4112FED536D8D25A417D7B33161E562D418EF31B1A76D25A41C330B24414562D41162751B054D25A4146BCC7EB00562D418AA8C11212D25A4147862726F8552D4169FD55FAD7D15A41183B6447F6552D41F34631A39CD15A41E50399F7F5552D414B4FF9435BD15A419C6C8E1F02562D410F5E6FF312D15A4119F2CC1319562D41A2A37A4BCCD05A416FDF0BE125562D4176864571B1D05A410C0392E342562D41736C1DA475D05A416030ED3D59562D417F65F51F50D05A41D709404E7B562D413EA7302620D05A41FB04055AC3562D410BA6DF42C7CF5A4116568154E7562D413696DC3D9ECF5A413FA3467543572D4189B7B8E44BCF5A41F54611648A572D4170A8B58713CF5A41E673A7B7E5572D41A66443E3CBCE5A41F56C4CEA1F582D41D666BF43A0CE5A410A74A1C45F582D41CE77E93C74CE5A413710D5CB6E582D416F5FD2776BCE5A4165CA6A64E3582D412AD0044829CE5A41CE440ED918592D412A47BF1A0ACE5A41E3A3ABAF68592D41AA561DDFDECD5A41730E9747B8592D4188B3509CB6CD5A411F616242185A2D41C525624D86CD5A41B594ACF3315A2D418B7CAD237ACD5A41FC9D2D79965A2D41FA56F4254BCD5A41F176AFB0E65A2D416564603A27CD5A416F5B0E75105B2D41B26F8BA714CD5A4173341F783A5B2D41C4B848C702CD5A4170DDD79C575B2D412BA00780F6CC5A41
379745803,motorway,none,2017-11-20 11:30:00,2017-11-20 12:00:00,54,26,91.83333333333331,autumn,Daylight,false,Mon,0102000020110F00000D000000E40DE23EFB8C2B4178B70D8681575A41769EBBB2F38C2B415BF08F299D575A41748D6717F08C2B412B161193B1575A41D0153E2DEE8C2B4143C2C12AC5575A418B087702E88C2B419FFB994DFD575A41283679CC058D2B41A95A2BFF67585A41EDB4865C218D2B414DA7862EA1585A41338A0AEF4D8D2B41C2032A28E4585A41A56702149B8D2B41E4FD4A5B3C595A4189D32408F98D2B41253034928C595A41D4304975428E2B413908F9F3C1595A41E76D3E158B8E2B4197909BD5F1595A41907E5C75AD8E2B4167EA0C2B045A5A41
333045117,motorway,none,2017-11-18 19:30:00,2017-11-18 20:00:00,8,3,112.875,autumn,Dark,true,Sat,0102000020110F00000C0000002BD01A836BE32B411C35F11CCA805A41E326BBEE46E32B4197C336B5B1805A413EEDBD1491E22B412F2AA88A39805A4125A12971B2E12B41948EE6CFB37F5A41E861A9B6BBE02B4139F2AD3B277F5A41F7E6462E51E02B41C834331CEF7E5A41A742402598DF2B41157C29D38F7E5A41F2BC8A1DCADE2B414D823DE1297E5A411E8250F47FDE2B416AAAD440067E5A41A9F4D99BAFDD2B418E0AB3ECA27D5A41CFDDFC40DADC2B415B369C8E447D5A41035D5EA38ADC2B41F6CE822A207D5A41
270433502,motorway,signals,2017-11-18 23:00:00,2017-11-18 23:30:00,1,1,164.0,autumn,Dark,true,Sat,0102000020110F000004000000661AA3391FB13141AA323755472C5A41253D70A507B031410FB6F400542C5A418EAF76DDEEAE3141179151E15E2C5A418F2C24053EAC3141012B853C762C5A41
577248908,motorway,none,2017-09-30 03:00:00,2017-09-30 03:30:00,7,6,83.0,autumn,Dark,true,Sat,0102000020110F000002000000F69B69EBDAC73041C1DB568257A05941EEB0EBFDD7C73041E640BBC7469F5941
191250816,motorway,none,2017-11-30 20:30:00,2017-11-30 21:00:00,4,3,80.5,autumn,Dark,false,Thu,0102000020110F00000400000093447D40726E30414C95E3ECCE7D5A412F37AA43556E304116B61D97AB7D5A41CC40145AAE6D30414ABF4571E67C5A41BA9321EC806D30415BFA1ABAB17C5A41
176014480,tertiary,,2017-09-17 14:00:00,2017-09-17 14:30:00,0,0,,autumn,Daylight,true,Sun,0102000020110F0000220000009B254028D0ED2F41672A1BA845025B41B59F4EF29AED2F41B4D40F5442025B4190A58A0780ED2F41E1DBA79E40025B41B6C53CCE43ED2F415BE2C8CC3C025B41DA5718988BEC2F41F5ABD13C31025B412D9E062EFCEA2F41B7F19F2B18025B410E9978B0C6E92F416F6EF1A204025B413E17167DBDE52F413B940E42C3015B41052B97F807E52F41518FA945B8015B417AE82A4A95E42F41B6C24328B1015B4193D2729A26E32F41568F3B669A015B4179E6FFE787E22F412E816DAD90015B4186A13D2526E22F41813EA6AF8A015B4159D6B99CD4DF2F418A60095066015B410EBCF64009DF2F416C4A8F5363015B4160D46AB08DDE2F4194C3D0755F015B41EC12F76485DD2F41B28F4E484E015B417B4E2CD06BDD2F41567596034D015B416D25D04F9BDC2F41E5C8E9AD42015B419411852327DC2F4119DB5ECD3D015B412E280FF57EDB2F41E50344BD36015B41C68E08CEB6DA2F41053C26B92F015B41B95F762B87D92F41976D62EF2A015B41C4E18174BBD82F4183FCFFA424015B41C087A86A77D82F4105BDA56621015B41A883F78335D82F4168BEEF7E1C015B411FEE77DAE4D72F4181CFDEED15015B4196164B9656D72F41B771ADDF04015B418363AB6898D62F411547CC6CEA005B416392CD33AED42F415383A3B1A7005B413A17414279D42F418442EF78A0005B41CBFF40CE6BD02F41B803151B0E005B412E0FB79D59D02F4104D45C890B005B412BF92D0124D02F417072684E04005B41
47395789,motorway,none,2017-12-28 07:00:00,2017-12-28 07:30:00,7,7,101.14285714285714,winter,twilight,false,Thu,0102000020110F0000040000000B5E746DDA70304192041670C5715A4105DC09B51C713041AA90A3FA84715A4148274A9A5B7130415749995843715A413782A7BE8F713041F2B6E15F09715A41
538595069,motorway,none,2017-08-30 22:00:00,2017-08-30 22:30:00,9,2,38.44444444444444,summer,Dark,false,Wed,0102000020110F0000110000008D8BA7F9D3B52B412046CF246A0B5A41ED77D3E016B62B410C6E0702940B5A4164120B855CB62B413458B64BB50B5A41AA502BAF9CB62B416285AF4CCF0B5A41A3E2B885E0B62B41368D6448E60B5A41DCF282136EB72B4167C7D5F2140C5A41028AE088D4B72B41E3927BCF380C5A412ED401B632B82B416DC87C75580C5A410CD3533278B82B416B1486C4770C5A412FA9CC13BBB82B4186EF0A5B9F0C5A413C689DA0E7B82B410311FA58C50C5A41BFFB8B3C04B92B415B3867E2F20C5A41F143AB2708B92B417EEF7DCA240D5A41AECAA371F0B82B41A441804D520D5A41983132F592B82B41D7046E74A90D5A41FC18CA6B1AB82B413C886ED8E80D5A410149D59F3AB72B41654100223A0E5A41
47395788,motorway,none,2017-09-05 14:30:00,2017-09-05 15:00:00,59,26,102.1016949152542,autumn,Daylight,false,Tue,0102000020110F0000100000003B1993B6B87330412AC74BB1DA6D5A41703BEEB858733041D7AA6FAC9C6E5A417207F1C520733041B7188AE5046F5A411FB32FD102733041B535E592386F5A41E8D8F343E17230417DE6C8196C6F5A41071DD9E5D4723041B56FC83D7E6F5A415196F8C994723041959AC266DF6F5A4119F71A667C723041BE0DB32702705A419CD75D784972304102D0AC8A45705A4162BE8FE11972304177BC8D8C82705A410373BAC7F571304156336569AE705A41526DA2B2CF7130413C940072DA705A4107B69276A5713041FF0AA7620A715A4172ED872F70713041225BA99244715A41738D663E30713041434EEF8C86715A4119AFEAFEF2703041F3C35CFCC3715A41
28275478,motorway,signals,2017-09-18 14:00:00,2017-09-18 14:30:00,43,21,91.39534883720933,autumn,Daylight,false,Mon,0102000020110F00000D000000CCAEC51251412F413E35D556AF175A4176DEACD02C402F4153D8F9329F175A4155738C5A083D2F415907097770175A4103EB092B943B2F414D5C18955C175A4153C886EFC7362F411A7570F61A175A4176E65AFE6A352F411E5B2A2008175A419C27C69FA5342F418A0F2380FE165A410C4E084EE3332F41482FE0BCF6165A4146C48F9A36332F41D4A18442F1165A41799271A836322F415B37D661EB165A4142763BD6EA302F41001955DAE7165A415DA765C2EB2F2F416401204BE8165A41D4707E59712D2F41B999B210F0165A41
334168072,motorway,none,2017-09-09 05:30:00,2017-09-09 06:00:00,12,12,94.75000000000001,autumn,Dark,true,Sat,0102000020110F00000700000091B5DEAB28362E4103F55D6360AA5A4138CF8977BB352E41074641CF5FAA5A41FA1376B7DC342E415CA6407B5DAA5A41388123EED2332E4119AF0D2C5AAA5A4142BAA9C8C6322E4158A7340556AA5A4168E2E7D9CD312E413478663E51AA5A415D2127D0E3302E410FA2960A4CAA5A41
370790473,motorway,130,2017-10-17 19:00:00,2017-10-17 19:30:00,15,12,96.0,autumn,Dark,false,Tue,0102000020110F000006000000FB6F35D6BDFD2B41DC20BDD0FC8A5A419D0A0818F4FD2B4178EDFC22068B5A410874DF8062002C41D5A281696F8B5A414DD7987F94012C41BAC9566C9F8B5A412E8859AC1A032C41F0A48A06DA8B5A41155CB16B38052C412AE41DA1268C5A41
42366179,motorway,120,2017-08-13 16:30:00,2017-08-13 17:00:00,25,8,112.52000000000001,summer,Daylight,true,Sun,0102000020110F00000A000000C179EA5744663041B7BDC6534783594124F5175075663041530181FD598359417F54E5F89A663041BC62ACE168835941BA26BF2EBE663041CB09405A78835941499DC960DF663041B06D733088835941170C1342FE663041349B7D2D9883594136A1DFA9306730412102EB0CB6835941954BD5936767304192BA9915DB835941B642A1A4FA683041BA37F824EA84594164052EB55D6A3041974E164BDA855941
250294441,motorway,none,2017-10-19 20:30:00,2017-10-19 21:00:00,9,8,89.66666666666669,autumn,Dark,false,Thu,0102000020110F000003000000840A63752D1F2E41E8057EF52CA95A41F812A05B6B232E41848C63E68CA95A41489F7AF51D242E414B49C7299CA95A41
4004597,motorway,none,2017-08-08 02:30:00,2017-08-08 03:00:00,28,14,84.75000000000001,summer,Dark,false,Tue,0102000020110F0000120000008AB6FE7C84C530416F3B4E80B13E5A41F8092A9215C630416BF22C15813E5A41521988335BC63041A3C6A5D8693E5A410B6FFD8AC4C63041BD8C283D463E5A41EB1FFA6F2CC730415DC5DE55223E5A41FB00EAD091C73041265EFD01FF3D5A41C07D548EDCC730412C8B4CB2E33D5A4186FABE4B27C830411205B462C83D5A4137714CED90C83041DBBF9C54A03D5A410BDF0B4BB4C83041F9504AF8923D5A41304A45C212C930413A64C8BD6D3D5A41F1350B9C9EC930412BD56176333D5A41DF91E07E31CA3041AE10F428F43C5A412352533387CA30412700A174CD3C5A4120E4CE442ECB3041B318192C803C5A41D771873471CB3041B96280D75E3C5A4124944D78B1CB30414458055A3E3C5A41E8959CEE72CC30412CD82EB8D53B5A41
34894619,motorway,signals,2017-08-09 09:00:00,2017-08-09 09:30:00,20,13,96.55000000000001,summer,Daylight,false,Wed,0102000020110F00000B00000076D269A449D02E4192C3F636F7175A41415FDA317ECF2E4170709E4CFA175A41AF99146FBDCE2E41C73FF4BAFB175A416B8A5DC7F9CD2E41DC287353FB175A418DBD18C12ECD2E41A2F9C7B0F9175A419ED140AC80CC2E414253FC92F6175A41429FC215D5CB2E4175983634F2175A417A407F04A0CA2E41128A767AE7175A41CA818543CBC92E4175F64FDADC175A41EC0C3C8F23C82E41124CA604C3175A4177AD8C072CC72E41A69CBA18B2175A41
36268457,service,,2017-08-24 21:30:00,2017-08-24 22:00:00,0,0,,summer,Dark,false,Thu,0102000020110F00001000000022F40E1EE34E3041BBBE0E2230885A419BD6DCD4D84E3041004AD20C31885A41EF278338C74E304159BC750A33885A4138DA5D73BF4E3041C0D1E14E35885A41945D7625BD4E30413DFBE41339885A41BBB8FDB2BB4E304103D34CFC3B885A41A4C61826DC4E304133480FF44A885A411EE65E76DD4E3041EE72686C51885A414CE35520D04E304143A546C759885A413AF74746C64E30419275E5A35C885A41EC03C191BD4E304109AC65585D885A4169C81AF2B04E304111ACFE065D885A41E7A28651A84E30418C61AB535B885A4104184E55A44E30415938D1F857885A41CB4F6784B34E3041CE6AB02C4C885A41BBB8FDB2BB4E304103D34CFC3B885A41
213858030,motorway,none,2017-08-10 10:30:00,2017-08-10 11:00:00,78,32,95.66666666666669,summer,Daylight,false,Thu,0102000020110F00000F0000001E3605AE9F103141194AB208FADE5A418F2FBC918111314199605C20B6DE5A410EABCB6884123141E8AF9F016ADE5A415753778668133141656BFA3F27DE5A41360BD5A1A113314169EF648916DE5A41FD797DF24914314167177F04E5DD5A418C842E981F1731415953050810DD5A41C166431A71173141725A43F9F7DC5A4127A25485981731414187AB59ECDC5A41409B5E906718314189F9054FAFDC5A4189E0568EAA1831419117B18F9BDC5A413DD591A5FE1831418323448581DC5A41BFF8827336193141915DA2A86EDC5A41110293C474193141CF891A2558DC5A414956BF84AD193141F43245DB42DC5A41
133392577,residential,,2017-08-02 16:00:00,2017-08-02 16:30:00,2,1,16.0,summer,Daylight,false,Wed,0102000020110F000006000000AED6D27CBA262F4101B51F5878315B41C92C6B77D6292F41DE3269BC68315B41640C3B61BE2B2F4198CE9B9C63315B41E9A107B5FB2C2F41DB192E4860315B41BF5518EFF52F2F412B645AFB58315B4188E7F1260F332F419746CF424F315B41
270598822,motorway,signals,2017-09-19 07:00:00,2017-09-19 07:30:00,18,11,112.3888888888889,autumn,Daylight,false,Tue,0102000020110F00000D00000036E66B7218C62E412FF5A91A97175A415095668BABC62E41D9964F37A1175A41878BAE814EC82E415E2CE472BD175A416966F0D90BCA2E41B97C36B2D8175A41DE3CFE65B9CA2E4120C2F0C5E0175A414DB5EC4281CB2E415E228B66E8175A4112D6C85E1ACC2E416C169F00ED175A41E1CB1069B2CC2E419F4DBB8BF0175A41DD4C38DF55CD2E41B39A8013F3175A41DA47508810CE2E41D58C4D8CF4175A4179F031E1D5CE2E41563C5385F4175A41A2D014C57CCF2E413D8B6F28F3175A416210665845D02E417039184EF0175A41
28275478,motorway,signals,2017-08-05 06:30:00,2017-08-05 07:00:00,22,11,114.81818181818181,summer,Daylight,true,Sat,0102000020110F00000D000000CCAEC51251412F413E35D556AF175A4176DEACD02C402F4153D8F9329F175A4155738C5A083D2F415907097770175A4103EB092B943B2F414D5C18955C175A4153C886EFC7362F411A7570F61A175A4176E65AFE6A352F411E5B2A2008175A419C27C69FA5342F418A0F2380FE165A410C4E084EE3332F41482FE0BCF6165A4146C48F9A36332F41D4A18442F1165A41799271A836322F415B37D661EB165A4142763BD6EA302F41001955DAE7165A415DA765C2EB2F2F416401204BE8165A41D4707E59712D2F41B999B210F0165A41
26440089,motorway,none,2017-11-29 20:00:00,2017-11-29 20:30:00,12,9,87.66666666666667,autumn,Dark,false,Wed,0102000020110F00000600000043005EC908AC3241CBCBA255791E5A41FCDA6A2FFCAB324154455EEE7D1E5A41748D0AFB29AB32410360A0F6C21E5A41731EC1A385AA324196A72DE3F41E5A41E8E2B52BE4A932411642D9671F1F5A417FBD3F228FA9324146E98B77331F5A41
270597180,motorway,signals,2017-08-31 16:30:00,2017-08-31 17:00:00,12,8,108.58333333333333,summer,Daylight,false,Thu,0102000020110F00000900000061D4C5C8A64D2F41019CED5E0C185A41E3CFC74B6D4B2F41785BBD5311185A419942EC908D4A2F41E7D3563411185A41C30D9BDFB5492F411036A4FB0E185A4110A5580DBD482F41E0484ADF09185A4193E92CA9B0472F417933707C01185A419724B5C5FE462F4114A35275FA175A4156E6352C35462F41F11B8867F1175A418929D36B1A452F416C6963E0E2175A41
